split,row_index,tweet_id,image_id,canonical_evaluation_eligible,canonical_exclusion_reason,robust_evaluation_eligible,robust_exclusion_reason
train,3931,913418300893392896,913418300893392896_0,True,,True,
train,3932,911633335813783552,911633335813783552_0,True,,True,
train,3933,905738954103824384,905738954103824384_0,True,,True,
train,3934,905663517574828032,905663517574828032_0,True,,True,
train,3935,905290763877175297,905290763877175297_0,True,,True,
train,3936,921852435643150336,921852435643150336_0,True,,True,
train,3937,905571192135979008,905571192135979008_1,True,,True,
train,3938,916037904429809664,916037904429809664_0,True,,True,
train,3939,905019517188792320,905019517188792320_0,True,,True,
train,3940,921543274426445824,921543274426445824_0,True,,True,
train,3941,917960931715330048,917960931715330048_0,True,,True,
train,3942,908378670292758531,908378670292758531_0,True,,True,
train,3943,910193034104414209,910193034104414209_0,True,,True,
train,3944,907726288189784064,907726288189784064_0,True,,True,
train,3945,910586004784009216,910586004784009216_0,True,,True,
train,3946,908775427833044992,908775427833044992_0,True,,True,
train,3947,927974965709651968,927974965709651968_0,True,,True,
train,3948,911531849398104065,911531849398104065_0,True,,True,
train,3949,914946389649522688,914946389649522688_0,True,,True,
train,3950,911798047709057024,911798047709057024_0,True,,True,
train,3951,917800657796595715,917800657796595715_0,True,,True,
train,3952,905003296448028672,905003296448028672_0,True,,True,
train,3953,911938986297499648,911938986297499648_0,True,,True,
train,3954,911939076974088193,911939076974088193_0,True,,True,
train,3955,906983135971246080,906983135971246080_0,True,,True,
train,3956,910553151215988740,910553151215988740_0,True,,True,
train,3957,916044096950562821,916044096950562821_0,True,,True,
train,3958,913934423573368832,913934423573368832_0,True,,True,
train,3959,904612142149709824,904612142149709824_0,True,,True,
train,3960,909809839051812864,909809839051812864_0,True,,True,
train,3961,921544281088655360,921544281088655360_0,True,,True,
train,3962,905726012327174144,905726012327174144_0,True,,True,
train,3963,904524705960534016,904524705960534016_0,True,,True,
train,3964,911982261100089345,911982261100089345_0,True,,True,
train,3965,911962200402784259,911962200402784259_0,True,,True,
train,3966,909754427161985024,909754427161985024_0,True,,True,
train,3967,912354607287947264,912354607287947264_0,True,,True,
train,3968,906788267894431744,906788267894431744_0,True,,True,
train,3969,910229288242126849,910229288242126849_0,True,,True,
train,3970,911914695803666432,911914695803666432_0,True,,True,
train,3971,921376565237305346,921376565237305346_0,True,,True,
train,3972,904823282918203392,904823282918203392_0,True,,True,
train,3973,929169830372151296,929169830372151296_0,True,,True,
train,3974,909918840217374726,909918840217374726_0,True,,True,
train,3975,870156017392287744,870156017392287744_0,True,,True,
train,3976,909418331618373632,909418331618373632_0,True,,True,
train,3977,904528843293298689,904528843293298689_0,True,,True,
train,3978,904837616574586880,904837616574586880_0,True,,True,
train,3979,910151285793488897,910151285793488897_0,True,,True,
train,3980,910584414496743424,910584414496743424_0,True,,True,
train,3981,921696081619988480,921696081619988480_0,True,,True,
train,3982,923203873480744960,923203873480744960_0,True,,True,
train,3983,908682324124020736,908682324124020736_0,True,,True,
train,3984,910613347023953921,910613347023953921_0,True,,True,
train,3985,909787745748271104,909787745748271104_0,True,,True,
train,3986,909757938293706753,909757938293706753_0,True,,True,
train,3987,910566412535640064,910566412535640064_0,True,,True,
train,3988,905842731917901827,905842731917901827_0,True,,True,
train,3989,910171178198761472,910171178198761472_0,True,,True,
train,3990,874346846122119169,874346846122119169_0,True,,True,
train,3991,912368579097563136,912368579097563136_0,True,,True,
train,3992,910717248708345857,910717248708345857_0,True,,True,
train,3993,905729951084793856,905729951084793856_0,True,,True,
train,3994,908716634919096320,908716634919096320_0,True,,True,
train,3995,911697479057461249,911697479057461249_0,True,,True,
train,3996,909956113684189185,909956113684189185_0,True,,True,
train,3997,909989689586745344,909989689586745344_0,True,,True,
train,3998,907750756937293825,907750756937293825_0,True,,True,
train,3999,909840221965086720,909840221965086720_0,True,,True,
train,4000,905890938832257025,905890938832257025_0,True,,True,
train,4001,909957389389987840,909957389389987840_0,True,,True,
train,4002,904620246270705664,904620246270705664_0,True,,True,
train,4003,909757693749075968,909757693749075968_0,True,,True,
train,4004,910580659978166273,910580659978166273_0,True,,True,
train,4005,917997649805971456,917997649805971456_0,True,,True,
train,4006,870147052444962817,870147052444962817_0,True,,True,
train,4007,909797790787784704,909797790787784704_0,True,,True,
train,4008,928661866821406720,928661866821406720_0,True,,True,
train,4009,909806701603409920,909806701603409920_0,True,,True,
train,4010,905739483571601408,905739483571601408_0,True,,True,
train,4011,905685988428656640,905685988428656640_0,True,,True,
train,4012,909432573956378624,909432573956378624_0,True,,True,
train,4013,915046880039636992,915046880039636992_0,True,,True,
train,4014,907212259306418176,907212259306418176_0,True,,True,
train,4015,909473074369744896,909473074369744896_0,True,,True,
train,4016,910649369929461760,910649369929461760_0,True,,True,
train,4017,872085153216163844,872085153216163844_0,True,,True,
train,4018,914104822131040256,914104822131040256_0,True,,True,
train,4019,930004462005116933,930004462005116933_0,True,,True,
train,4020,921877772556840961,921877772556840961_0,True,,True,
train,4021,904807366587293696,904807366587293696_0,True,,True,
train,4022,919779421803962370,919779421803962370_0,True,,True,
train,4023,906551234768842752,906551234768842752_0,True,,True,
train,4024,912221649637986304,912221649637986304_0,True,,True,
train,4025,922969554837438464,922969554837438464_0,True,,True,
train,4026,914497721851158528,914497721851158528_0,True,,True,
train,4027,905705507607871488,905705507607871488_0,True,,True,
train,4028,909767697461858305,909767697461858305_0,True,,True,
train,4029,928597439321395201,928597439321395201_0,True,,True,
train,4030,920859460725280770,920859460725280770_0,True,,True,
train,4031,870673310107017218,870673310107017218_0,True,,True,
train,4032,870255568384016384,870255568384016384_0,True,,True,
train,4033,910225455927701505,910225455927701505_0,True,,True,
train,4034,870309263503114241,870309263503114241_0,True,,True,
train,4035,906207948032139265,906207948032139265_0,True,,True,
train,4036,909775402348023808,909775402348023808_0,True,,True,
train,4037,901787699648004097,901787699648004097_1,True,,True,
train,4038,908792308006563841,908792308006563841_0,True,,True,
train,4039,908031798151593984,908031798151593984_0,True,,True,
train,4040,911726060173185027,911726060173185027_0,True,,True,
train,4041,909259117801410560,909259117801410560_0,True,,True,
train,4042,920774765064810496,920774765064810496_0,True,,True,
train,4043,919851941206855681,919851941206855681_0,True,,True,
train,4044,909383783438307328,909383783438307328_0,True,,True,
train,4045,909424336225947651,909424336225947651_0,True,,True,
train,4046,906752250017718272,906752250017718272_0,True,,True,
train,4047,922555362267590658,922555362267590658_0,True,,True,
train,4048,910171708983832583,910171708983832583_0,True,,True,
train,4049,927269029831761925,927269029831761925_0,True,,True,
train,4050,904398116929114112,904398116929114112_0,True,,True,
train,4051,912250349439897601,912250349439897601_0,True,,True,
train,4052,909842151198134272,909842151198134272_0,True,,True,
train,4053,922826340646125568,922826340646125568_0,True,,True,
train,4054,909945133520510976,909945133520510976_0,True,,True,
train,4055,911798127170084864,911798127170084864_0,True,,True,
train,4056,930044431037861888,930044431037861888_0,True,,True,
train,4057,915230127231037440,915230127231037440_0,True,,True,
train,4058,907746676785532929,907746676785532929_0,True,,True,
train,4059,904865115979137025,904865115979137025_0,True,,True,
train,4060,910756909589958656,910756909589958656_0,True,,True,
train,4061,907035770606714880,907035770606714880_0,True,,True,
train,4062,906331397136146432,906331397136146432_0,True,,True,
train,4063,922892376305291276,922892376305291276_0,True,,True,
train,4064,910609555821858816,910609555821858816_0,True,,True,
train,4065,901655215236988928,901655215236988928_0,True,,True,
train,4066,909724821319122949,909724821319122949_0,True,,True,
train,4067,909809979338760192,909809979338760192_0,True,,True,
train,4068,931202226952986624,931202226952986624_0,True,,True,
train,4069,905652450647982081,905652450647982081_0,True,,True,
train,4070,910567699880841217,910567699880841217_0,True,,True,
train,4071,910075847691964416,910075847691964416_0,True,,True,
train,4072,930109831595417600,930109831595417600_0,True,,True,
train,4073,901729310079410176,901729310079410176_0,True,,True,
train,4074,906301952044056576,906301952044056576_0,True,,True,
train,4075,912268177790423041,912268177790423041_0,True,,True,
train,4076,920656021282058240,920656021282058240_0,True,,True,
train,4077,917926173975474176,917926173975474176_0,True,,True,
train,4078,909729726515892225,909729726515892225_0,True,,True,
train,4079,905386543833108480,905386543833108480_0,True,,True,
train,4080,916027632608698368,916027632608698368_0,True,,True,
train,4081,919694407514902528,919694407514902528_0,True,,True,
train,4082,910658925485162496,910658925485162496_0,True,,True,
train,4083,920411239574130688,920411239574130688_0,True,,True,
train,4084,911910102507991040,911910102507991040_0,True,,True,
train,4085,913778027032711168,913778027032711168_0,True,,True,
train,4086,921423843742441472,921423843742441472_0,True,,True,
train,4087,910130386289807361,910130386289807361_0,True,,True,
train,4088,908871077660692480,908871077660692480_0,True,,True,
train,4089,927968071368826880,927968071368826880_0,True,,True,
train,4090,911566777917853696,911566777917853696_0,True,,True,
train,4091,906635330618580997,906635330618580997_0,True,,True,
train,4092,906660386803523587,906660386803523587_0,True,,True,
train,4093,915300171872919552,915300171872919552_0,True,,True,
train,4094,910546150847123457,910546150847123457_0,True,,True,
train,4095,911721159791538176,911721159791538176_0,True,,True,
train,4096,923717142587105280,923717142587105280_0,True,,True,
train,4097,909435887200718848,909435887200718848_0,True,,True,
train,4098,874831353870766080,874831353870766080_0,True,,True,
train,4099,910743734459015168,910743734459015168_0,True,,True,
train,4100,916332585537728513,916332585537728513_0,True,,True,
train,4101,910536972816601088,910536972816601088_0,True,,True,
train,4102,909478337805996032,909478337805996032_0,True,,True,
train,4103,912143702331580417,912143702331580417_0,True,,True,
train,4104,910639492301647874,910639492301647874_0,True,,True,
train,4105,909950022594301954,909950022594301954_0,True,,True,
train,4106,930387954299736065,930387954299736065_0,True,,True,
train,4107,914129015992127489,914129015992127489_0,True,,True,
train,4108,923337635468382208,923337635468382208_0,True,,True,
train,4109,909742883716055040,909742883716055040_0,True,,True,
train,4110,917782348107796480,917782348107796480_0,True,,True,
train,4111,921772090176421888,921772090176421888_0,True,,True,
train,4112,922709469246709760,922709469246709760_0,True,,True,
train,4113,907360830668210177,907360830668210177_0,True,,True,
train,4114,909855052013109249,909855052013109249_0,True,,True,
train,4115,908226980356677632,908226980356677632_0,True,,True,
train,4116,910525714948087808,910525714948087808_0,True,,True,
train,4117,872297618147340289,872297618147340289_0,True,,True,
train,4118,910550162027692033,910550162027692033_0,True,,True,
train,4119,905987018697691139,905987018697691139_0,True,,True,
train,4120,910113382199627776,910113382199627776_0,True,,True,
train,4121,909747923445002240,909747923445002240_0,True,,True,
train,4122,910815195706085376,910815195706085376_0,True,,True,
train,4123,912092784408002560,912092784408002560_0,True,,True,
train,4124,918241534302027776,918241534302027776_0,True,,True,
train,4125,910222049569673216,910222049569673216_0,True,,True,
train,4126,909751170050265088,909751170050265088_0,True,,True,
train,4127,923166159041695744,923166159041695744_0,True,,True,
train,4128,907288932714459136,907288932714459136_0,True,,True,
train,4129,910214551983017984,910214551983017984_0,True,,True,
train,4130,905647785009078272,905647785009078272_0,True,,True,
train,4131,917825152636907523,917825152636907523_0,True,,True,
train,4132,876596574494883845,876596574494883845_0,True,,True,
train,4133,873759368944250880,873759368944250880_0,True,,True,
train,4134,928437485369257986,928437485369257986_0,True,,True,
train,4135,909833119880028163,909833119880028163_0,True,,True,
train,4136,909429430229127170,909429430229127170_0,True,,True,
train,4137,880332092760084480,880332092760084480_0,True,,True,
train,4138,913080697446903808,913080697446903808_0,True,,True,
train,4139,911928966868484097,911928966868484097_0,True,,True,
train,4140,905549459689525252,905549459689525252_0,True,,True,
train,4141,913863298235424768,913863298235424768_0,True,,True,
train,4142,901650495122456576,901650495122456576_0,True,,True,
train,4143,927998716333711360,927998716333711360_0,True,,True,
train,4144,910534801999806464,910534801999806464_0,True,,True,
train,4145,910541591496011776,910541591496011776_0,True,,True,
train,4146,912986376739713025,912986376739713025_0,True,,True,
train,4147,904379734745866240,904379734745866240_0,True,,True,
train,4148,913516169247600640,913516169247600640_0,True,,True,
train,4149,916086878088163329,916086878088163329_0,True,,True,
train,4150,873818174466121728,873818174466121728_0,True,,True,
train,4151,911672446012596225,911672446012596225_0,True,,True,
train,4152,904577774979047424,904577774979047424_0,True,,True,
train,4153,909810646472118273,909810646472118273_0,True,,True,
train,4154,910150703318028288,910150703318028288_0,True,,True,
train,4155,907590125705732097,907590125705732097_0,True,,True,
train,4156,910566890208092160,910566890208092160_0,True,,True,
train,4157,909839598196543488,909839598196543488_0,True,,True,
train,4158,907514371378700289,907514371378700289_0,True,,True,
train,4159,927706645051904000,927706645051904000_0,True,,True,
train,4160,911535287091781633,911535287091781633_0,True,,True,
train,4161,901809493671124992,901809493671124992_0,True,,True,
train,4162,909805118479941632,909805118479941632_0,True,,True,
train,4163,923101448279175170,923101448279175170_0,True,,True,
train,4164,923650456676642817,923650456676642817_0,True,,True,
train,4165,909454963331477504,909454963331477504_0,True,,True,
train,4166,920278093222129665,920278093222129665_0,True,,True,
train,4167,912462387050983425,912462387050983425_0,True,,True,
train,4168,909403767736619008,909403767736619008_0,True,,True,
train,4169,909838535775195136,909838535775195136_0,True,,True,
train,4170,901726788736471040,901726788736471040_0,True,,True,
train,4171,920034150735798272,920034150735798272_0,True,,True,
train,4172,913129211417829378,913129211417829378_0,True,,True,
train,4173,908308407899377664,908308407899377664_0,True,,True,
train,4174,912117497221980160,912117497221980160_0,True,,True,
train,4175,921851870209105920,921851870209105920_0,True,,True,
train,4176,919730738060255232,919730738060255232_0,True,,True,
train,4177,870134495650906112,870134495650906112_0,True,,True,
train,4178,904606499707555840,904606499707555840_0,True,,True,
train,4179,909421977990918151,909421977990918151_0,True,,True,
train,4180,910670814847967233,910670814847967233_0,True,,True,
train,4181,910623380663128064,910623380663128064_0,True,,True,
train,4182,922618399397728262,922618399397728262_0,True,,True,
train,4183,909785146685091842,909785146685091842_0,True,,True,
train,4184,909395560272158720,909395560272158720_0,True,,True,
train,4185,913874583920316416,913874583920316416_0,True,,True,
train,4186,920771728766357504,920771728766357504_0,True,,True,
train,4187,869989002669166592,869989002669166592_0,True,,True,
train,4188,928821120501010433,928821120501010433_0,True,,True,
train,4189,912409535918288896,912409535918288896_0,True,,True,
train,4190,870603097122390016,870603097122390016_0,True,,True,
train,4191,876094560081981442,876094560081981442_0,True,,True,
train,4192,930890146320224258,930890146320224258_0,True,,True,
train,4193,909734364946210816,909734364946210816_0,True,,True,
train,4194,910699551673208837,910699551673208837_0,True,,True,
train,4195,909774179586777090,909774179586777090_0,True,,True,
train,4196,910147218841014272,910147218841014272_0,True,,True,
train,4197,922899811245940736,922899811245940736_0,True,,True,
train,4198,921740243895664640,921740243895664640_0,True,,True,
train,4199,910095038654300160,910095038654300160_0,True,,True,
train,4200,904922399874977799,904922399874977799_0,True,,True,
train,4201,909426371872661510,909426371872661510_0,True,,True,
train,4202,909725041650229248,909725041650229248_0,True,,True,
train,4203,917976747139846144,917976747139846144_0,True,,True,
train,4204,915318053990277122,915318053990277122_0,True,,True,
train,4205,904371264139264001,904371264139264001_0,True,,True,
train,4206,881230355319201794,881230355319201794_0,True,,True,
train,4207,922518560009633794,922518560009633794_0,True,,True,
train,4208,910192971492012032,910192971492012032_0,True,,True,
train,4209,915202682004103168,915202682004103168_0,True,,True,
train,4210,901772734518177793,901772734518177793_0,True,,True,
train,4211,915972139273957376,915972139273957376_0,True,,True,
train,4212,921470656323162112,921470656323162112_0,True,,True,
train,4213,911719123834556416,911719123834556416_0,True,,True,
train,4214,909855344867737601,909855344867737601_0,True,,True,
train,4215,905669307375411200,905669307375411200_0,True,,True,
train,4216,908710758925701121,908710758925701121_0,True,,True,
train,4217,909682644497031168,909682644497031168_0,True,,True,
train,4218,908388748869632002,908388748869632002_0,True,,True,
train,4219,904348844388954112,904348844388954112_0,True,,True,
train,4220,922387722236518401,922387722236518401_0,True,,True,
train,4221,909925497123065856,909925497123065856_0,True,,True,
train,4222,910157539060408322,910157539060408322_0,True,,True,
train,4223,910570598362882048,910570598362882048_0,True,,True,
train,4224,904425777072140289,904425777072140289_0,True,,True,
train,4225,910749963423948805,910749963423948805_0,True,,True,
train,4226,913144833790930944,913144833790930944_0,True,,True,
train,4227,912453556749271040,912453556749271040_0,True,,True,
train,4228,901692693989941248,901692693989941248_0,True,,True,
train,4229,874137651384918016,874137651384918016_0,True,,True,
train,4230,916342222647386112,916342222647386112_0,True,,True,
train,4231,910162808603627523,910162808603627523_0,True,,True,
train,4232,908361057525272577,908361057525272577_0,True,,True,
train,4233,923696274561310722,923696274561310722_0,True,,True,
train,4234,911629822199255040,911629822199255040_0,True,,True,
train,4235,904217471678337024,904217471678337024_0,True,,True,
train,4236,923754219697471488,923754219697471488_0,True,,True,
train,4237,909803794749411328,909803794749411328_0,True,,True,
train,4238,927917140765589505,927917140765589505_0,True,,True,
train,4239,904384272894656512,904384272894656512_0,True,,True,
train,4240,920397955198205952,920397955198205952_0,True,,True,
train,4241,909945203557007361,909945203557007361_0,True,,True,
train,4242,921414977507995648,921414977507995648_0,True,,True,
train,4243,909885632582787072,909885632582787072_0,True,,True,
train,4244,904393848356569088,904393848356569088_0,True,,True,
train,4245,912103700063248384,912103700063248384_0,True,,True,
train,4246,919618650134343680,919618650134343680_0,True,,True,
train,4247,922881031463755776,922881031463755776_0,True,,True,
train,4248,909889334819659776,909889334819659776_0,True,,True,
train,4249,910691545577345026,910691545577345026_0,True,,True,
train,4250,905457947077169152,905457947077169152_0,True,,True,
train,4251,917828415373189120,917828415373189120_0,True,,True,
train,4252,910648358590611456,910648358590611456_0,True,,True,
train,4253,905391662691741696,905391662691741696_0,True,,True,
train,4254,909718903739244544,909718903739244544_0,True,,True,
train,4255,912309782295531525,912309782295531525_0,True,,True,
train,4256,911664771744899072,911664771744899072_0,True,,True,
train,4257,904425791609610240,904425791609610240_0,True,,True,
train,4258,912318747532251137,912318747532251137_0,True,,True,
train,4259,907234865409675265,907234865409675265_0,True,,True,
train,4260,908346450228203520,908346450228203520_0,True,,True,
train,4261,908384227955154944,908384227955154944_0,True,,True,
train,4262,913356656125210625,913356656125210625_0,True,,True,
train,4263,923026172216270848,923026172216270848_0,True,,True,
train,4264,921783035569344512,921783035569344512_0,True,,True,
train,4265,909707343398625280,909707343398625280_0,True,,True,
train,4266,909690545735294977,909690545735294977_0,True,,True,
train,4267,910524679777001472,910524679777001472_0,True,,True,
train,4268,916220080194768897,916220080194768897_0,True,,True,
train,4269,908358511918116864,908358511918116864_0,True,,True,
train,4270,909357422132809729,909357422132809729_0,True,,True,
train,4271,929996080498003968,929996080498003968_0,True,,True,
train,4272,921767109113319424,921767109113319424_0,True,,True,
train,4273,930864332673609728,930864332673609728_0,True,,True,
train,4274,905658056465199105,905658056465199105_0,True,,True,
train,4275,910524013016866821,910524013016866821_0,True,,True,
train,4276,910140248356790273,910140248356790273_0,True,,True,
train,4277,909804541180366851,909804541180366851_0,True,,True,
train,4278,910087606997839872,910087606997839872_0,True,,True,
train,4279,907712998642536448,907712998642536448_0,True,,True,
train,4280,905742386860617728,905742386860617728_0,True,,True,
train,4281,920528819626434561,920528819626434561_0,True,,True,
train,4282,911776662647218176,911776662647218176_0,True,,True,
train,4283,905690265935065089,905690265935065089_0,True,,True,
train,4284,914683563169259520,914683563169259520_0,True,,True,
train,4285,910643681421443072,910643681421443072_0,True,,True,
train,4286,913010447103791106,913010447103791106_0,True,,True,
train,4287,923009219955249153,923009219955249153_0,True,,True,
train,4288,908085731553312768,908085731553312768_0,True,,True,
train,4289,909394219235672064,909394219235672064_0,True,,True,
train,4290,904910111692423168,904910111692423168_0,True,,True,
train,4291,910125257746415616,910125257746415616_0,True,,True,
train,4292,909739426657521665,909739426657521665_0,True,,True,
train,4293,928621174850052101,928621174850052101_0,True,,True,
train,4294,901662886598205442,901662886598205442_0,True,,True,
train,4295,910222061905285121,910222061905285121_0,True,,True,
train,4296,905680527579123712,905680527579123712_0,True,,True,
train,4297,910807979443634176,910807979443634176_0,True,,True,
train,4298,909797934165831680,909797934165831680_0,True,,True,
train,4299,871857585292488707,871857585292488707_0,True,,True,
train,4300,906928006328758273,906928006328758273_0,True,,True,
train,4301,912159852629254144,912159852629254144_0,True,,True,
train,4302,901671567192678400,901671567192678400_0,True,,True,
train,4303,905794386990071808,905794386990071808_0,True,,True,
train,4304,930984789724741634,930984789724741634_0,True,,True,
train,4305,912089022599704581,912089022599704581_0,True,,True,
train,4306,913241636590645248,913241636590645248_0,True,,True,
train,4307,907256231168950274,907256231168950274_0,True,,True,
train,4308,878057424782893058,878057424782893058_0,True,,True,
train,4309,919660981462228992,919660981462228992_0,True,,True,
train,4310,911817491021737984,911817491021737984_0,True,,True,
train,4311,910563478858952704,910563478858952704_0,True,,True,
train,4312,912268009120681984,912268009120681984_0,True,,True,
train,4313,921767319730294784,921767319730294784_0,True,,True,
train,4314,909795544674992128,909795544674992128_0,True,,True,
train,4315,930005266413662208,930005266413662208_0,True,,True,
train,4316,905631724897480705,905631724897480705_0,True,,True,
train,4317,908283906918510592,908283906918510592_0,True,,True,
train,4318,923889692487094278,923889692487094278_0,True,,True,
train,4319,911732532709818368,911732532709818368_0,True,,True,
train,4320,870015964795908097,870015964795908097_0,True,,True,
train,4321,917960728610594817,917960728610594817_0,True,,True,
train,4322,922588121186705412,922588121186705412_0,True,,True,
train,4323,907653301822517248,907653301822517248_0,True,,True,
train,4324,923355267617652736,923355267617652736_0,True,,True,
train,4325,910241458078306315,910241458078306315_0,True,,True,
train,4326,912275039277522944,912275039277522944_0,True,,True,
train,4327,919922323565793280,919922323565793280_0,True,,True,
train,4328,911998147924127744,911998147924127744_0,True,,True,
train,4329,910024622309068800,910024622309068800_0,True,,True,
train,4330,879369097263427585,879369097263427585_0,True,,True,
train,4331,906519632860688385,906519632860688385_0,True,,True,
train,4332,909693752528084992,909693752528084992_0,True,,True,
train,4333,906242339861037056,906242339861037056_0,True,,True,
train,4334,910541173608943617,910541173608943617_0,True,,True,
train,4335,901688090493939716,901688090493939716_0,True,,True,
train,4336,921971646562312192,921971646562312192_0,True,,True,
train,4337,910243618409107456,910243618409107456_0,True,,True,
train,4338,909484004377858048,909484004377858048_0,True,,True,
train,4339,909469199302631426,909469199302631426_0,True,,True,
train,4340,909468417983418369,909468417983418369_0,True,,True,
train,4341,909076232968470529,909076232968470529_0,True,,True,
train,4342,910128467026554882,910128467026554882_0,True,,True,
train,4343,906524603606093824,906524603606093824_0,True,,True,
train,4344,909784591724089344,909784591724089344_0,True,,True,
train,4345,904308774260826113,904308774260826113_0,True,,True,
train,4346,917920562248269824,917920562248269824_0,True,,True,
train,4347,881770990556131328,881770990556131328_0,True,,True,
train,4348,918277978328567809,918277978328567809_0,True,,True,
train,4349,923565868642131970,923565868642131970_0,True,,True,
train,4350,921349835705536512,921349835705536512_0,True,,True,
train,4351,913867524705538048,913867524705538048_0,True,,True,
train,4352,904697249183215617,904697249183215617_0,True,,True,
train,4353,907214672809656320,907214672809656320_0,True,,True,
train,4354,913083456606924800,913083456606924800_0,True,,True,
train,4355,910534029505585152,910534029505585152_0,True,,True,
train,4356,910186861464875009,910186861464875009_0,True,,True,
train,4357,905479517715628032,905479517715628032_0,True,,True,
train,4358,913149334962573312,913149334962573312_0,True,,True,
train,4359,905292553444052994,905292553444052994_0,True,,True,
train,4360,878156914894532608,878156914894532608_0,True,,True,
train,4361,919933475788066817,919933475788066817_0,True,,True,
train,4362,901805287958601728,901805287958601728_0,True,,True,
train,4363,909409144326647808,909409144326647808_0,True,,True,
train,4364,910144508490391552,910144508490391552_0,True,,True,
train,4365,921375565927583744,921375565927583744_0,True,,True,
train,4366,916035970985684992,916035970985684992_0,True,,True,
train,4367,905675590941868032,905675590941868032_0,True,,True,
train,4368,910145634967199744,910145634967199744_0,True,,True,
train,4369,910723145878908928,910723145878908928_0,True,,True,
train,4370,905801304714432512,905801304714432512_0,True,,True,
train,4371,904206971896770560,904206971896770560_0,True,,True,
train,4372,920720742370742272,920720742370742272_0,True,,True,
train,4373,916134570759802880,916134570759802880_0,True,,True,
train,4374,914233634659344385,914233634659344385_0,True,,True,
train,4375,907635014468333568,907635014468333568_0,True,,True,
train,4376,910109472231653376,910109472231653376_0,True,,True,
train,4377,907218846477680640,907218846477680640_0,True,,True,
train,4378,909849598742671366,909849598742671366_0,True,,True,
train,4379,909931149895651329,909931149895651329_0,True,,True,
train,4380,909721023968432128,909721023968432128_0,True,,True,
train,4381,904733485138681856,904733485138681856_0,True,,True,
train,4382,912154364835381249,912154364835381249_0,True,,True,
train,4383,904237843857498112,904237843857498112_0,True,,True,
train,4384,905280662038614017,905280662038614017_0,True,,True,
train,4385,901826639310540801,901826639310540801_0,True,,True,
train,4386,907016334025818113,907016334025818113_0,True,,True,
train,4387,905762184105472000,905762184105472000_0,True,,True,
train,4388,913343038642147328,913343038642147328_0,True,,True,
train,4389,909455979460382722,909455979460382722_0,True,,True,
train,4390,923188843712454656,923188843712454656_0,True,,True,
train,4391,914141900919078912,914141900919078912_0,True,,True,
train,4392,905511152750387200,905511152750387200_0,True,,True,
train,4393,909814933285752832,909814933285752832_0,True,,True,
train,4394,908058441129873408,908058441129873408_0,True,,True,
train,4395,910550675179933698,910550675179933698_0,True,,True,
train,4396,910128100083724288,910128100083724288_0,True,,True,
train,4397,910197057180356610,910197057180356610_0,True,,True,
train,4398,907310546059497472,907310546059497472_0,True,,True,
train,4399,910207153817894912,910207153817894912_0,True,,True,
train,4400,910637404477779968,910637404477779968_0,True,,True,
train,4401,906149890060845060,906149890060845060_0,True,,True,
train,4402,921931322444132352,921931322444132352_0,True,,True,
train,4403,921395829977616384,921395829977616384_0,True,,True,
train,4404,917972569613045760,917972569613045760_0,True,,True,
train,4405,911523540389818368,911523540389818368_0,True,,True,
train,4406,910099479839281152,910099479839281152_0,True,,True,
train,4407,913863201162514432,913863201162514432_0,True,,True,
train,4408,922650149444349953,922650149444349953_0,True,,True,
train,4409,910082914343305216,910082914343305216_0,True,,True,
train,4410,904993803911790592,904993803911790592_0,True,,True,
train,4411,906104421758767104,906104421758767104_0,True,,True,
train,4412,922206138246029312,922206138246029312_0,True,,True,
train,4413,922281377101438976,922281377101438976_0,True,,True,
train,4414,909853299381293057,909853299381293057_0,True,,True,
train,4415,908031796092252162,908031796092252162_0,True,,True,
train,4416,911636787239559168,911636787239559168_0,True,,True,
train,4417,927297465870565376,927297465870565376_0,True,,True,
train,4418,923293491932704768,923293491932704768_0,True,,True,
train,4419,930010119332679682,930010119332679682_0,True,,True,
train,4420,930471862894809088,930471862894809088_0,True,,True,
train,4421,910523647315525632,910523647315525632_0,True,,True,
train,4422,901701669196529669,901701669196529669_0,True,,True,
train,4423,878024806339194880,878024806339194880_0,True,,True,
train,4424,921765845897969665,921765845897969665_0,True,,True,
train,4425,904441529539977217,904441529539977217_0,True,,True,
train,4426,910575225988841472,910575225988841472_0,True,,True,
train,4427,910646024082829312,910646024082829312_0,True,,True,
train,4428,912427774576644096,912427774576644096_0,True,,True,
train,4429,910133417773293568,910133417773293568_0,True,,True,
train,4430,907678612354158592,907678612354158592_0,True,,True,
train,4431,909841542751207424,909841542751207424_0,True,,True,
train,4432,927984655093047296,927984655093047296_0,True,,True,
train,4433,904284599412543488,904284599412543488_0,True,,True,
train,4434,873542650674020352,873542650674020352_0,True,,True,
train,4435,907895682467454976,907895682467454976_0,True,,True,
train,4436,915986289320714245,915986289320714245_0,True,,True,
train,4437,928756651800137728,928756651800137728_0,True,,True,
train,4438,910655089211142145,910655089211142145_0,True,,True,
train,4439,927252238652887046,927252238652887046_0,True,,True,
train,4440,909394088037961729,909394088037961729_0,True,,True,
train,4441,905269220837138434,905269220837138434_0,True,,True,
train,4442,923503581784928256,923503581784928256_0,True,,True,
train,4443,927696898269630464,927696898269630464_0,True,,True,
train,4444,927214178049445889,927214178049445889_0,True,,True,
train,4445,921059698064867328,921059698064867328_0,True,,True,
train,4446,905715102258569216,905715102258569216_0,True,,True,
